index,D_0__Archaea;D_1__Asgardaeota,D_0__Archaea;D_1__Crenarchaeota,D_0__Archaea;D_1__Diapherotrites,D_0__Archaea;D_1__Euryarchaeota,D_0__Archaea;D_1__Nanoarchaeaeota,D_0__Archaea;D_1__Thaumarchaeota,D_0__Bacteria;D_1__Acidobacteria,D_0__Bacteria;D_1__Actinobacteria,D_0__Bacteria;D_1__Armatimonadetes,D_0__Bacteria;D_1__BRC1,D_0__Bacteria;D_1__Bacteroidetes,D_0__Bacteria;D_1__Calditrichaeota,D_0__Bacteria;D_1__Chlamydiae,D_0__Bacteria;D_1__Chloroflexi,D_0__Bacteria;D_1__Cloacimonetes,D_0__Bacteria;D_1__Cyanobacteria,D_0__Bacteria;D_1__Dadabacteria,D_0__Bacteria;D_1__Deinococcus-Thermus,D_0__Bacteria;D_1__Dependentiae,D_0__Bacteria;D_1__Elusimicrobia,D_0__Bacteria;D_1__Entotheonellaeota,D_0__Bacteria;D_1__Epsilonbacteraeota,D_0__Bacteria;D_1__FBP,D_0__Bacteria;D_1__FCPU426,D_0__Bacteria;D_1__Fibrobacteres,D_0__Bacteria;D_1__Firestonebacteria,D_0__Bacteria;D_1__Firmicutes,D_0__Bacteria;D_1__Fusobacteria,D_0__Bacteria;D_1__GAL15,D_0__Bacteria;D_1__Gemmatimonadetes,D_0__Bacteria;D_1__Halanaerobiaeota,D_0__Bacteria;D_1__Hydrogenedentes,D_0__Bacteria;D_1__Kiritimatiellaeota,D_0__Bacteria;D_1__LCP-89,D_0__Bacteria;D_1__Latescibacteria,D_0__Bacteria;D_1__Lentisphaerae,D_0__Bacteria;D_1__Margulisbacteria,D_0__Bacteria;D_1__Modulibacteria,D_0__Bacteria;D_1__Nitrospinae,D_0__Bacteria;D_1__Nitrospirae,D_0__Bacteria;D_1__Omnitrophicaeota,D_0__Bacteria;D_1__PAUC34f,D_0__Bacteria;D_1__Patescibacteria,D_0__Bacteria;D_1__Planctomycetes,D_0__Bacteria;D_1__Proteobacteria,D_0__Bacteria;D_1__Rokubacteria,D_0__Bacteria;D_1__Schekmanbacteria,D_0__Bacteria;D_1__Spirochaetes,D_0__Bacteria;D_1__Synergistetes,D_0__Bacteria;D_1__TA06,D_0__Bacteria;D_1__Tenericutes,D_0__Bacteria;D_1__Verrucomicrobia,D_0__Bacteria;D_1__WOR-1,D_0__Bacteria;D_1__WPS-2,D_0__Bacteria;D_1__WS1,D_0__Bacteria;D_1__WS2,D_0__Bacteria;D_1__WS4,D_0__Bacteria;D_1__Zixibacteria,D_0__Bacteria;__,Library_Name,SRA_Sample,env_biome,env_feature,env_material,host
SRR1524702,0.0,90.0,0.0,1135.0,150.0,85.0,15658.0,4451.0,569.0,260.0,12487.0,0.0,0.0,6490.0,57.0,1018.0,0.0,110.0,5.0,85.0,0.0,322.0,5.0,4.0,82.0,0.0,6223.0,8.0,0.0,2159.0,0.0,339.0,79.0,0.0,255.0,1.0,2.0,0.0,0.0,35.0,33.0,0.0,38.0,2093.0,39862.0,94.0,0.0,249.0,0.0,0.0,2.0,3773.0,0.0,1.0,11.0,0.0,10.0,1.0,15.0,FieldRun1,SRS665164,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524703,0.0,130.0,0.0,60.0,12.0,48.0,7762.0,3788.0,184.0,27.0,1767.0,0.0,0.0,4997.0,4.0,704.0,0.0,0.0,4.0,30.0,0.0,19.0,0.0,0.0,353.0,0.0,952.0,0.0,8.0,1035.0,0.0,12.0,4.0,0.0,195.0,0.0,0.0,0.0,9.0,130.0,32.0,1.0,22.0,1139.0,18855.0,343.0,0.0,831.0,0.0,0.0,0.0,1379.0,0.0,2.0,0.0,6.0,0.0,1.0,44.0,GHRun1,SRS665273,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524704,0.0,5.0,0.0,6.0,4.0,7.0,1894.0,1347.0,8.0,3.0,999.0,0.0,0.0,2022.0,0.0,18776.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,10.0,995.0,0.0,226.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,14.0,0.0,4.0,0.0,0.0,15.0,1.0,0.0,9.0,241.0,65776.0,10.0,0.0,507.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,GHRun1,SRS665274,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524705,0.0,146.0,0.0,20.0,18.0,62.0,18389.0,2592.0,596.0,67.0,812.0,1.0,0.0,5719.0,0.0,73.0,0.0,0.0,1.0,40.0,9.0,0.0,0.0,2.0,55.0,0.0,378.0,0.0,29.0,4401.0,0.0,58.0,8.0,0.0,952.0,2.0,0.0,0.0,10.0,327.0,15.0,12.0,3.0,3000.0,13236.0,2456.0,0.0,82.0,0.0,0.0,0.0,1320.0,0.0,0.0,4.0,5.0,6.0,3.0,17.0,GHRun1,SRS665302,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR1524706,0.0,56.0,0.0,979.0,82.0,48.0,10115.0,5445.0,498.0,126.0,8105.0,0.0,0.0,6369.0,6.0,2806.0,0.0,84.0,0.0,47.0,0.0,316.0,7.0,3.0,210.0,0.0,7398.0,1.0,0.0,905.0,0.0,194.0,37.0,0.0,125.0,5.0,1.0,0.0,0.0,22.0,15.0,0.0,12.0,1673.0,36595.0,55.0,0.0,919.0,0.0,0.0,1.0,2963.0,0.0,6.0,2.0,0.0,3.0,0.0,11.0,FieldRun1,SRS665166,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524707,0.0,118.0,0.0,16.0,20.0,72.0,5959.0,960.0,255.0,15.0,655.0,0.0,0.0,1950.0,6.0,26.0,0.0,0.0,2.0,8.0,2.0,3.0,2.0,0.0,25.0,0.0,211.0,0.0,6.0,1438.0,0.0,21.0,2.0,0.0,257.0,0.0,0.0,0.0,20.0,336.0,7.0,2.0,7.0,674.0,6892.0,383.0,0.0,34.0,0.0,0.0,0.0,916.0,1.0,0.0,8.0,6.0,1.0,2.0,20.0,GHRun1,SRS665303,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524708,0.0,10.0,0.0,318.0,31.0,3.0,1785.0,1475.0,44.0,117.0,4019.0,0.0,0.0,2436.0,14.0,13022.0,0.0,6.0,0.0,6.0,0.0,230.0,0.0,5.0,291.0,0.0,8682.0,2.0,0.0,53.0,0.0,26.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,296.0,45021.0,0.0,0.0,1164.0,0.0,0.0,0.0,1251.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,FieldRun1,SRS665169,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524709,0.0,66.0,0.0,39.0,2.0,69.0,7731.0,2479.0,253.0,14.0,1826.0,0.0,0.0,5022.0,0.0,1986.0,0.0,49.0,0.0,16.0,3.0,44.0,1.0,0.0,384.0,0.0,757.0,0.0,38.0,1217.0,0.0,27.0,1.0,0.0,219.0,0.0,0.0,0.0,20.0,137.0,7.0,0.0,0.0,1234.0,21302.0,611.0,0.0,244.0,0.0,0.0,0.0,2066.0,0.0,1.0,2.0,10.0,0.0,1.0,34.0,GHRun1,SRS665304,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524710,0.0,79.0,0.0,1394.0,60.0,214.0,17045.0,15127.0,843.0,135.0,7080.0,0.0,0.0,6824.0,5.0,1298.0,0.0,361.0,1.0,45.0,0.0,43.0,30.0,0.0,52.0,0.0,9801.0,3.0,0.0,3473.0,0.0,216.0,85.0,0.0,222.0,3.0,0.0,0.0,0.0,43.0,7.0,0.0,27.0,3596.0,51758.0,64.0,0.0,156.0,0.0,0.0,2.0,4382.0,0.0,3.0,16.0,0.0,13.0,0.0,15.0,FieldRun1,SRS665171,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524711,0.0,4.0,0.0,9.0,0.0,0.0,497.0,379.0,7.0,0.0,206.0,0.0,0.0,675.0,0.0,16016.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,492.0,0.0,135.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,38.0,47700.0,44.0,0.0,158.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665305,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524712,0.0,38.0,0.0,743.0,38.0,42.0,6259.0,9675.0,372.0,121.0,5252.0,0.0,0.0,3801.0,8.0,6214.0,0.0,70.0,0.0,16.0,0.0,103.0,6.0,19.0,260.0,0.0,13350.0,36.0,0.0,945.0,0.0,119.0,37.0,0.0,41.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,1938.0,59916.0,47.0,0.0,1041.0,0.0,0.0,0.0,2827.0,0.0,22.0,4.0,0.0,27.0,0.0,14.0,FieldRun1,SRS665172,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524713,0.0,226.0,0.0,103.0,13.0,32.0,17791.0,2664.0,907.0,55.0,850.0,0.0,2.0,5631.0,2.0,149.0,10.0,2.0,12.0,29.0,6.0,1.0,1.0,3.0,32.0,0.0,645.0,0.0,311.0,3792.0,0.0,59.0,13.0,0.0,1186.0,5.0,0.0,0.0,65.0,400.0,17.0,3.0,18.0,1843.0,14292.0,1968.0,0.0,155.0,0.0,0.0,0.0,1690.0,0.0,1.0,10.0,15.0,3.0,2.0,71.0,GHRun1,SRS665306,Greenhouse Soil,Transported Soil in the Greenhouse,Bulk_Soil,Oryza sativa
SRR1524714,0.0,2.0,0.0,273.0,7.0,4.0,1123.0,4945.0,101.0,41.0,2213.0,0.0,0.0,1726.0,4.0,4932.0,0.0,3.0,0.0,0.0,0.0,102.0,0.0,8.0,306.0,0.0,6368.0,8.0,0.0,85.0,0.0,15.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.0,12.0,260.0,39820.0,2.0,0.0,677.0,0.0,0.0,0.0,743.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,FieldRun1,SRS665174,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524715,0.0,197.0,0.0,26.0,11.0,127.0,20233.0,3219.0,759.0,49.0,909.0,0.0,0.0,7643.0,3.0,79.0,0.0,0.0,6.0,32.0,7.0,8.0,0.0,3.0,58.0,0.0,397.0,0.0,96.0,4020.0,0.0,84.0,7.0,0.0,875.0,0.0,1.0,0.0,41.0,477.0,29.0,6.0,10.0,3189.0,14342.0,1885.0,0.0,31.0,0.0,0.0,0.0,2280.0,0.0,5.0,13.0,13.0,2.0,5.0,36.0,GHRun1,SRS665307,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524716,0.0,100.0,0.0,1628.0,24.0,119.0,12077.0,8918.0,705.0,215.0,8644.0,0.0,2.0,5540.0,0.0,695.0,0.0,185.0,1.0,36.0,0.0,89.0,3.0,1.0,39.0,0.0,5037.0,3.0,0.0,2540.0,0.0,187.0,89.0,0.0,65.0,1.0,0.0,0.0,0.0,30.0,9.0,0.0,13.0,2536.0,27722.0,72.0,0.0,268.0,0.0,0.0,1.0,3180.0,0.0,3.0,13.0,0.0,20.0,0.0,0.0,FieldRun1,SRS665177,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524717,0.0,74.0,0.0,127.0,4.0,48.0,5284.0,2199.0,101.0,21.0,2624.0,0.0,0.0,5149.0,1.0,2141.0,0.0,0.0,0.0,54.0,1.0,4.0,0.0,5.0,618.0,0.0,1293.0,0.0,2.0,652.0,0.0,15.0,2.0,0.0,135.0,0.0,1.0,0.0,1.0,85.0,5.0,0.0,24.0,858.0,25596.0,78.0,0.0,582.0,0.0,0.0,0.0,1455.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,GHRun1,SRS665308,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524718,0.0,146.0,0.0,1462.0,57.0,63.0,7715.0,11766.0,396.0,108.0,9375.0,0.0,6.0,4621.0,2.0,3394.0,0.0,103.0,1.0,13.0,0.0,342.0,0.0,14.0,275.0,0.0,16251.0,26.0,0.0,1148.0,0.0,132.0,104.0,0.0,26.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,14.0,1053.0,58719.0,13.0,0.0,1793.0,0.0,0.0,3.0,2451.0,0.0,0.0,3.0,0.0,11.0,0.0,4.0,FieldRun1,SRS665178,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524719,0.0,2.0,0.0,5.0,0.0,0.0,788.0,648.0,12.0,1.0,369.0,0.0,0.0,815.0,0.0,10653.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,512.0,0.0,242.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,128.0,44007.0,7.0,0.0,191.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665309,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524720,0.0,73.0,1.0,12.0,9.0,78.0,46777.0,1999.0,1597.0,134.0,1014.0,1.0,3.0,13124.0,0.0,152.0,0.0,1.0,14.0,30.0,9.0,1.0,0.0,9.0,41.0,0.0,504.0,0.0,311.0,3073.0,0.0,125.0,10.0,0.0,1584.0,2.0,0.0,0.0,92.0,360.0,67.0,2.0,44.0,6390.0,12442.0,3741.0,0.0,37.0,0.0,0.0,0.0,4411.0,0.0,12.0,68.0,47.0,5.0,5.0,79.0,GHRun1,SRS665310,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524721,0.0,1.0,0.0,441.0,15.0,12.0,947.0,4468.0,43.0,19.0,5199.0,0.0,0.0,1361.0,2.0,7283.0,0.0,5.0,0.0,3.0,0.0,286.0,2.0,7.0,227.0,0.0,15893.0,48.0,0.0,81.0,0.0,11.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,113.0,40051.0,1.0,0.0,1488.0,0.0,0.0,1.0,582.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,FieldRun1,SRS665179,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524722,0.0,63.0,0.0,137.0,14.0,9.0,9408.0,6268.0,160.0,36.0,4297.0,0.0,0.0,3671.0,5.0,1391.0,0.0,1.0,2.0,47.0,0.0,398.0,11.0,23.0,105.0,0.0,950.0,3.0,0.0,2159.0,0.0,113.0,20.0,0.0,300.0,4.0,0.0,0.0,1.0,157.0,58.0,0.0,22.0,2806.0,27676.0,61.0,0.0,245.0,0.0,0.0,0.0,3281.0,0.0,6.0,1.0,0.0,2.0,1.0,8.0,FieldRun1,SRS665181,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524723,0.0,145.0,0.0,301.0,3.0,70.0,11793.0,15993.0,430.0,33.0,4422.0,0.0,0.0,5569.0,28.0,1573.0,0.0,0.0,0.0,16.0,0.0,367.0,0.0,64.0,628.0,0.0,5687.0,3.0,0.0,1115.0,0.0,65.0,13.0,0.0,202.0,1.0,0.0,0.0,50.0,146.0,10.0,0.0,106.0,3146.0,40938.0,129.0,0.0,2785.0,0.0,0.0,0.0,3770.0,0.0,6.0,3.0,0.0,0.0,0.0,5.0,FieldRun1,SRS665183,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524724,0.0,20.0,0.0,230.0,18.0,3.0,1936.0,2091.0,54.0,9.0,1207.0,0.0,0.0,2133.0,11.0,12861.0,0.0,5.0,2.0,5.0,0.0,237.0,6.0,34.0,246.0,0.0,1536.0,0.0,0.0,76.0,0.0,9.0,0.0,0.0,14.0,0.0,4.0,0.0,1.0,6.0,8.0,0.0,5.0,557.0,29335.0,10.0,0.0,1060.0,0.0,0.0,0.0,606.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,FieldRun1,SRS665185,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524725,0.0,0.0,0.0,2.0,5.0,3.0,745.0,303.0,19.0,3.0,283.0,0.0,0.0,1076.0,0.0,13215.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,268.0,0.0,159.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,0.0,36.0,51831.0,8.0,0.0,185.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665311,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524726,0.0,68.0,0.0,145.0,11.0,19.0,14917.0,5410.0,524.0,109.0,5601.0,0.0,2.0,5054.0,6.0,1305.0,0.0,0.0,11.0,45.0,0.0,155.0,21.0,12.0,104.0,0.0,1077.0,1.0,0.0,2963.0,0.0,191.0,34.0,0.0,778.0,3.0,1.0,0.0,20.0,187.0,56.0,0.0,27.0,4414.0,30799.0,171.0,0.0,224.0,0.0,0.0,1.0,3866.0,0.0,12.0,3.0,8.0,2.0,0.0,10.0,FieldRun1,SRS665188,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524727,0.0,81.0,1.0,31.0,4.0,115.0,21987.0,1873.0,682.0,79.0,868.0,2.0,0.0,7747.0,0.0,68.0,0.0,1.0,8.0,25.0,4.0,4.0,0.0,18.0,50.0,0.0,389.0,0.0,18.0,1828.0,0.0,89.0,8.0,0.0,932.0,2.0,0.0,0.0,78.0,265.0,56.0,4.0,24.0,3499.0,8537.0,1752.0,0.0,317.0,0.0,0.0,0.0,2319.0,2.0,5.0,31.0,18.0,1.0,3.0,33.0,GHRun1,SRS665312,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524728,0.0,57.0,0.0,97.0,8.0,2.0,10648.0,7709.0,322.0,23.0,3168.0,0.0,0.0,4135.0,7.0,2202.0,0.0,2.0,2.0,24.0,0.0,206.0,9.0,65.0,187.0,0.0,1775.0,0.0,0.0,1054.0,0.0,125.0,15.0,0.0,239.0,2.0,2.0,0.0,6.0,104.0,34.0,0.0,24.0,2661.0,30569.0,84.0,0.0,409.0,0.0,0.0,0.0,3314.0,0.0,26.0,1.0,0.0,0.0,0.0,1.0,FieldRun1,SRS665190,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524729,0.0,3.0,0.0,0.0,0.0,0.0,1596.0,700.0,7.0,2.0,505.0,0.0,0.0,1827.0,0.0,16569.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,1449.0,0.0,265.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,28.0,0.0,2.0,0.0,6.0,6.0,3.0,0.0,5.0,52.0,69952.0,19.0,0.0,332.0,0.0,0.0,0.0,283.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,GHRun1,SRS665313,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524730,0.0,120.0,0.0,137.0,16.0,11.0,12435.0,5043.0,371.0,77.0,9633.0,0.0,0.0,4236.0,1.0,1744.0,0.0,3.0,1.0,36.0,0.0,124.0,26.0,50.0,176.0,0.0,1124.0,0.0,0.0,2450.0,0.0,140.0,65.0,1.0,608.0,8.0,6.0,0.0,25.0,341.0,109.0,0.0,27.0,3272.0,41441.0,132.0,0.0,281.0,0.0,0.0,0.0,6192.0,0.0,8.0,9.0,1.0,8.0,6.0,19.0,FieldRun1,SRS665192,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524731,0.0,238.0,1.0,37.0,13.0,107.0,42353.0,2818.0,1993.0,173.0,1439.0,0.0,0.0,17669.0,11.0,83.0,0.0,1.0,5.0,50.0,5.0,32.0,1.0,2.0,61.0,0.0,819.0,0.0,57.0,3553.0,0.0,137.0,13.0,0.0,1722.0,3.0,1.0,0.0,225.0,580.0,76.0,3.0,34.0,5454.0,19284.0,2434.0,0.0,105.0,0.0,0.0,0.0,3765.0,0.0,3.0,110.0,36.0,4.0,16.0,64.0,GHRun1,SRS665314,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524732,0.0,15.0,0.0,60.0,22.0,0.0,4052.0,5294.0,78.0,10.0,2379.0,0.0,0.0,4653.0,1.0,14768.0,0.0,1.0,1.0,15.0,0.0,253.0,6.0,69.0,355.0,0.0,1387.0,1.0,7.0,142.0,0.0,26.0,3.0,0.0,80.0,0.0,5.0,0.0,1.0,68.0,12.0,0.0,35.0,947.0,60719.0,9.0,0.0,1094.0,0.0,0.0,0.0,901.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,FieldRun1,SRS665194,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524733,0.0,91.0,0.0,29.0,1.0,40.0,5232.0,886.0,209.0,21.0,857.0,0.0,1.0,3255.0,12.0,864.0,0.0,0.0,0.0,7.0,0.0,59.0,0.0,7.0,262.0,0.0,354.0,0.0,13.0,502.0,0.0,24.0,0.0,0.0,190.0,0.0,1.0,0.0,24.0,170.0,12.0,0.0,4.0,975.0,10738.0,415.0,0.0,422.0,0.0,0.0,0.0,787.0,0.0,0.0,14.0,2.0,0.0,2.0,8.0,GHRun1,SRS665315,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524734,0.0,38.0,0.0,32.0,8.0,4.0,6925.0,2338.0,170.0,32.0,2659.0,0.0,0.0,2465.0,0.0,753.0,0.0,4.0,0.0,16.0,0.0,122.0,0.0,28.0,271.0,0.0,1215.0,2.0,0.0,673.0,0.0,82.0,21.0,0.0,224.0,1.0,0.0,0.0,28.0,119.0,36.0,0.0,11.0,1300.0,28148.0,133.0,0.0,314.0,0.0,0.0,0.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FieldRun1,SRS665196,Rice Paddy,Rice Paddy,Rhizoplane,Rice
SRR1524735,0.0,0.0,0.0,0.0,0.0,2.0,235.0,136.0,1.0,0.0,88.0,0.0,0.0,425.0,0.0,10609.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,333.0,0.0,46.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,38664.0,1.0,0.0,124.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GHRun1,SRS665316,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524736,0.0,6.0,0.0,17.0,15.0,3.0,1749.0,927.0,51.0,13.0,1513.0,0.0,0.0,1660.0,0.0,28000.0,0.0,1.0,0.0,4.0,0.0,1018.0,2.0,39.0,392.0,0.0,3619.0,30.0,0.0,70.0,0.0,7.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,12.0,325.0,55488.0,73.0,0.0,764.0,0.0,0.0,0.0,980.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,FieldRun1,SRS665197,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524737,0.0,157.0,1.0,16.0,15.0,129.0,10701.0,1401.0,467.0,41.0,834.0,0.0,0.0,4645.0,1.0,53.0,0.0,3.0,7.0,16.0,4.0,1.0,1.0,3.0,31.0,0.0,256.0,0.0,27.0,2143.0,0.0,28.0,10.0,0.0,597.0,1.0,0.0,0.0,43.0,401.0,29.0,5.0,16.0,1309.0,9040.0,669.0,0.0,46.0,0.0,0.0,0.0,1751.0,0.0,3.0,13.0,24.0,4.0,9.0,42.0,GHRun1,SRS665320,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524738,0.0,190.0,0.0,433.0,42.0,21.0,27095.0,9690.0,650.0,228.0,9962.0,0.0,0.0,10924.0,26.0,1994.0,0.0,4.0,5.0,104.0,0.0,886.0,51.0,120.0,139.0,0.0,3975.0,12.0,5.0,3570.0,0.0,303.0,118.0,0.0,1289.0,32.0,6.0,0.0,14.0,429.0,233.0,1.0,32.0,6964.0,51477.0,336.0,0.0,528.0,0.0,0.0,0.0,7707.0,0.0,13.0,11.0,3.0,5.0,5.0,27.0,FieldRun1,SRS665199,Rice Paddy,Rice Paddy,Rhizosphere,Rice
SRR1524739,0.0,32.0,0.0,20.0,1.0,49.0,5085.0,1699.0,124.0,6.0,1954.0,0.0,0.0,2679.0,1.0,1413.0,0.0,0.0,1.0,19.0,0.0,8.0,0.0,16.0,356.0,0.0,1075.0,0.0,3.0,417.0,0.0,11.0,12.0,0.0,142.0,0.0,8.0,0.0,4.0,103.0,24.0,0.0,12.0,647.0,28363.0,117.0,0.0,275.0,0.0,0.0,0.0,1022.0,0.0,0.0,5.0,1.0,0.0,0.0,15.0,GHRun1,SRS665321,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizoplane,Oryza sativa
SRR1524740,0.0,1.0,0.0,36.0,9.0,2.0,1830.0,4038.0,115.0,3.0,2384.0,0.0,0.0,2579.0,0.0,11805.0,0.0,0.0,1.0,2.0,0.0,380.0,1.0,23.0,162.0,0.0,2137.0,5.0,0.0,123.0,0.0,7.0,1.0,1.0,19.0,0.0,8.0,0.0,2.0,24.0,2.0,0.0,17.0,904.0,51103.0,9.0,0.0,1910.0,0.0,0.0,0.0,1067.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,FieldRun1,SRS665202,Rice Paddy,Rice Paddy,Endosphere,Rice
SRR1524741,0.0,0.0,0.0,0.0,1.0,1.0,490.0,547.0,4.0,1.0,289.0,0.0,0.0,818.0,0.0,15561.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1252.0,0.0,42.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,16.0,49764.0,8.0,0.0,142.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,GHRun1,SRS665322,Greenhouse Soil,Transported Soil in the Greenhouse,Endosphere,Oryza sativa
SRR1524742,0.0,204.0,1.0,31.0,22.0,131.0,17641.0,2923.0,683.0,68.0,1464.0,1.0,0.0,7277.0,17.0,96.0,3.0,0.0,8.0,39.0,7.0,1.0,0.0,5.0,80.0,0.0,591.0,0.0,69.0,3552.0,0.0,48.0,10.0,0.0,877.0,0.0,1.0,0.0,72.0,556.0,34.0,2.0,18.0,2238.0,16349.0,1199.0,0.0,111.0,0.0,0.0,0.0,2874.0,0.0,2.0,14.0,23.0,3.0,7.0,42.0,GHRun1,SRS665323,Greenhouse Soil,Transported Soil in the Greenhouse,Rhizosphere,Oryza sativa
SRR1524743,0.0,69.0,0.0,190.0,7.0,16.0,16411.0,8518.0,505.0,67.0,4979.0,0.0,1.0,5480.0,7.0,2417.0,0.0,8.0,20.0,63.0,1.0,108.0,8.0,14.0,92.0,0.0,1329.0,0.0,0.0,3037.0,0.0,189.0,20.0,0.0,497.0,2.0,2.0,0.0,6.0,224.0,58.0,5.0,46.0,4867.0,41460.0,227.0,0.0,168.0,0.0,0.0,0.0,4551.0,0.0,7.0,1.0,3.0,4.0,2.0,8.0,FieldRun1,SRS665204,Rice Paddy,Rice Paddy,Rhizosphere,Rice
